Start,Real Load,Load Forecast,Error_Forecasting_Load,Error_For_Load_%,Price (EUR/Mwh)
2025-10-19,45995.81083333333,48100.0065625,-2104.195729166667,-4.343752204902428,71.99979166666667
2025-10-20,57068.56041666667,56005.62697916667,1062.9334375000005,1.9156334582424217,77.99968750000001
2025-10-21,58389.12791666667,56042.8325,2346.295416666667,4.1631854665071115,64.50156249999999
2025-10-22,58053.92854166666,55826.247395833336,2227.6811458333336,3.9677502898928148,122.88333333333333
2025-10-23,58117.65041666667,57243.79833333333,873.8520833333331,1.342824006652066,78.14458333333333
2025-10-24,58954.63197916667,57377.21,1577.4219791666674,2.7671533843880547,28.001458333333332
2025-10-25,51249.72770833334,48227.10770833333,3022.6199999999994,6.240199655076437,16.0021875
2025-10-26,48585.5542,47199.431399999994,1386.1228000000003,2.798237998171948,8.0014
2025-10-27,58776.5246875,58423.1446875,353.3800000000011,0.8527359137070126,65.37416666666667
2025-10-28,59677.355,58286.06447916667,1391.2905208333334,2.2809468110152378,64.90833333333333
2025-10-29,58834.577142857146,58083.64166666666,55.60964285714302,0.05780148825146657,89.79864583333334
